timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,pitch,yaw,roll,head_drop,drowsy
47.286,True,0.334,0.45,0.028,False,False,-143.4,13.8,-9.7,False,False
47.318,True,0.309,0.457,0.028,False,False,-142.2,14.3,-9.2,False,False
47.363,True,0.312,0.462,0.028,False,False,-140.6,13.9,-9.5,False,False
47.399,True,0.288,0.463,0.028,False,False,-140.4,17.7,171.1,False,False
47.43,True,0.305,0.469,0.028,False,False,-137.9,17.2,172.6,False,False
47.46,True,0.297,0.465,0.028,False,False,-139.3,18.8,173.0,False,False
47.491,True,0.299,0.469,0.028,False,False,-145.6,15.0,-8.0,False,False
47.527,True,0.291,0.467,0.028,False,False,-143.5,12.8,-7.7,False,False
47.555,True,0.296,0.469,0.028,False,False,-144.1,13.0,-7.4,False,False
47.591,True,0.29,0.473,0.028,False,False,-144.2,11.9,-7.3,False,False
47.623,True,0.288,0.466,0.028,False,False,-141.5,12.5,-7.3,False,False
47.654,True,0.28,0.467,0.028,False,False,-141.8,11.5,-7.1,False,False
47.689,True,0.271,0.47,0.028,False,False,-142.2,12.2,-7.0,False,False
47.713,True,0.27,0.472,0.028,False,False,-143.4,12.0,-7.3,False,False
47.761,True,0.271,0.472,0.028,False,False,-135.4,14.3,175.0,False,False
47.793,True,0.263,0.471,0.028,False,False,-140.1,14.2,174.8,False,False
47.83,True,0.27,0.473,0.028,False,False,-142.8,14.4,174.8,False,False
47.863,True,0.277,0.473,0.028,False,False,-142.4,14.8,175.0,False,False
47.889,True,0.271,0.475,0.028,False,False,-139.4,15.2,175.1,False,False
47.929,True,0.27,0.468,0.028,False,False,-140.0,15.1,175.1,False,False
47.956,True,0.275,0.47,0.028,False,False,-139.6,15.4,175.4,False,False
47.985,True,0.272,0.465,0.028,False,False,-138.0,15.3,175.3,False,False
48.017,True,0.28,0.464,0.028,False,False,-136.5,14.2,175.5,False,False
48.054,True,0.28,0.467,0.028,False,False,-137.9,15.0,175.4,False,False
48.081,True,0.28,0.468,0.028,False,False,-136.9,15.2,175.8,False,False
48.117,True,0.277,0.464,0.028,False,False,-138.0,16.8,175.8,False,False
48.16,True,0.274,0.465,0.028,False,False,-138.6,16.0,175.6,False,False
48.2,True,0.257,0.465,0.028,False,False,-140.5,18.0,175.7,False,False
48.23,True,0.274,0.467,0.028,False,False,-138.0,15.8,175.6,False,False
48.258,True,0.268,0.47,0.028,False,False,-132.1,14.6,175.6,False,False
48.289,True,0.271,0.464,0.028,False,False,-135.4,14.6,175.4,False,False
48.324,True,0.271,0.465,0.028,False,False,-137.4,15.4,175.6,False,False
48.353,True,0.268,0.472,0.028,False,False,-136.1,15.1,175.5,False,False
48.385,True,0.271,0.467,0.028,False,False,-138.1,14.9,175.6,False,False
48.425,True,0.272,0.468,0.028,False,False,-136.9,14.7,176.2,False,False
48.456,True,0.272,0.466,0.028,False,False,-135.8,14.1,175.9,False,False
48.489,True,0.271,0.463,0.028,False,False,-134.7,13.6,175.9,False,False
48.517,True,0.28,0.461,0.028,False,False,-137.2,13.6,175.7,False,False
48.567,True,0.283,0.467,0.028,False,False,-134.4,14.3,175.8,False,False
48.594,True,0.281,0.466,0.028,False,False,-136.6,14.5,175.7,False,False
48.63,True,0.274,0.468,0.028,False,False,-135.7,14.5,175.6,False,False
48.657,True,0.272,0.471,0.028,False,False,-137.0,14.5,175.5,False,False
48.694,True,0.277,0.474,0.028,False,False,-138.5,14.3,175.5,False,False
48.73,True,0.274,0.471,0.028,False,False,-134.9,13.4,175.6,False,False
48.753,True,0.272,0.469,0.028,False,False,-138.6,14.0,175.5,False,False
48.785,True,0.274,0.463,0.028,False,False,-137.0,13.5,175.8,False,False
48.822,True,0.276,0.465,0.028,False,False,-132.6,13.4,175.9,False,False
48.849,True,0.281,0.462,0.028,False,False,-131.4,13.3,176.0,False,False
48.885,True,0.276,0.463,0.028,False,False,-132.2,13.7,176.1,False,False
48.913,True,0.274,0.466,0.028,False,False,-134.0,13.0,175.8,False,False
48.962,True,0.275,0.465,0.028,False,False,-136.4,13.3,175.9,False,False
48.998,True,0.277,0.467,0.028,False,False,-135.8,13.3,175.7,False,False
49.031,True,0.274,0.467,0.028,False,False,-132.9,13.5,175.7,False,False
49.061,True,0.276,0.464,0.028,False,False,-135.2,13.4,175.5,False,False
49.089,True,0.276,0.472,0.028,False,False,-139.1,14.3,175.4,False,False
49.12,True,0.277,0.466,0.028,False,False,-137.3,14.0,175.5,False,False
49.153,True,0.273,0.467,0.028,False,False,-136.4,14.3,175.3,False,False
49.192,True,0.273,0.464,0.028,False,False,-134.9,14.0,175.8,False,False
49.221,True,0.274,0.465,0.028,False,False,-135.2,13.7,175.8,False,False
49.25,True,0.266,0.464,0.028,False,False,-136.6,14.1,175.8,False,False
49.28,True,0.288,0.452,0.028,False,False,-142.6,15.6,175.9,False,False
49.312,True,0.274,0.456,0.028,False,False,-145.9,18.6,176.0,False,False
49.36,True,0.265,0.462,0.028,False,False,-149.1,17.1,175.8,False,False
49.393,True,0.273,0.473,0.028,False,False,-145.8,18.1,176.2,False,False
49.431,True,0.256,0.484,0.033,True,False,-144.7,19.1,177.0,False,False
49.464,True,0.269,0.493,0.033,False,False,-144.3,17.2,176.7,False,False
49.493,True,0.268,0.542,0.033,False,False,-140.0,18.4,177.3,False,False
49.528,True,0.264,0.492,0.033,False,False,-134.7,18.0,177.4,False,False
49.554,True,0.245,0.507,0.039,True,False,-130.5,16.4,177.7,False,False
49.585,True,0.257,0.457,0.044,True,False,-133.7,18.4,177.9,False,False
49.619,True,0.242,0.453,0.05,True,False,-136.0,18.6,177.4,False,False
49.649,True,0.237,0.432,0.056,True,False,-138.9,21.4,178.1,False,False
49.681,True,0.25,0.446,0.061,True,False,-138.0,21.1,178.3,False,False
49.719,True,0.248,0.45,0.067,True,False,-136.7,19.5,178.0,False,False
49.764,True,0.249,0.443,0.072,True,False,-138.9,22.0,178.3,False,False
49.799,True,0.247,0.452,0.078,True,False,-136.0,19.3,177.8,False,False
49.832,True,0.239,0.457,0.083,True,False,-139.5,21.2,177.8,False,False
49.861,True,0.243,0.467,0.089,True,False,-135.2,18.6,177.4,False,False
49.889,True,0.239,0.457,0.094,True,False,-137.4,20.8,178.1,False,False
49.92,True,0.237,0.446,0.1,True,False,-134.3,18.5,177.7,False,False
49.954,True,0.242,0.453,0.106,True,False,-135.4,19.1,178.1,False,False
49.992,True,0.237,0.456,0.111,True,False,-135.8,18.6,177.8,False,False
50.017,True,0.241,0.458,0.117,True,False,-134.9,17.9,177.9,False,False
50.049,True,0.239,0.453,0.122,True,False,-136.1,19.4,177.9,False,False
50.084,True,0.238,0.455,0.128,True,False,-134.9,18.5,178.0,False,False
50.113,True,0.252,0.448,0.133,True,False,-136.2,19.7,178.3,False,False
50.164,True,0.245,0.457,0.139,True,False,-134.9,18.0,178.0,False,False
50.193,True,0.245,0.445,0.144,True,False,-136.6,19.9,178.2,False,False
50.228,True,0.234,0.447,0.15,True,False,-135.5,18.9,178.1,False,False
50.256,True,0.242,0.446,0.156,True,False,-134.6,18.0,178.0,False,False
50.289,True,0.244,0.45,0.161,True,False,-134.2,17.5,178.0,False,False
50.321,True,0.255,0.452,0.167,True,False,-133.6,17.2,177.9,False,False
50.356,True,0.245,0.459,0.172,True,False,-135.8,18.5,178.0,False,False
50.386,True,0.252,0.454,0.178,True,False,-134.3,18.0,177.9,False,False
50.419,True,0.239,0.457,0.183,True,False,-135.9,18.9,178.1,False,False
50.454,True,0.257,0.472,0.189,True,False,-132.3,16.8,177.6,False,False
50.481,True,0.241,0.453,0.194,True,False,-136.7,19.0,178.0,False,False
50.52,True,0.248,0.457,0.2,True,False,-134.8,18.1,177.5,False,False
50.563,True,0.241,0.453,0.206,True,False,-138.2,19.8,178.0,False,False
50.595,True,0.249,0.451,0.211,True,False,-134.2,18.3,177.6,False,False
50.633,True,0.256,0.452,0.217,True,False,-137.9,20.2,178.2,False,False
50.657,True,0.257,0.448,0.222,True,False,-137.4,19.2,177.9,False,False
50.696,True,0.24,0.459,0.228,True,False,-136.6,18.9,178.2,False,False
50.728,True,0.26,0.451,0.228,False,False,-135.8,17.7,178.4,False,False
50.761,True,0.256,0.459,0.233,True,False,-133.6,17.1,178.0,False,False
50.789,True,0.249,0.454,0.239,True,False,-134.6,17.5,178.2,False,False
50.818,True,0.252,0.46,0.244,True,False,-135.1,17.8,178.3,False,False
50.859,True,0.247,0.448,0.25,True,False,-135.5,18.0,178.7,False,False
50.881,True,0.241,0.459,0.256,True,False,-132.9,15.7,178.2,False,False
50.914,True,0.246,0.456,0.261,True,False,-134.2,16.3,178.6,False,False
50.962,True,0.235,0.454,0.267,True,False,-134.1,17.6,178.6,False,False
50.991,True,0.242,0.462,0.272,True,False,-135.7,17.7,178.1,False,False
51.025,True,0.244,0.465,0.278,True,False,-137.2,18.3,178.1,False,False
51.064,True,0.25,0.463,0.283,True,False,-136.0,15.9,177.8,False,False
51.097,True,0.245,0.471,0.289,True,False,-133.0,15.1,177.5,False,False
51.126,True,0.245,0.468,0.294,True,False,-134.9,17.4,177.8,False,False
51.16,True,0.251,0.461,0.3,True,False,-134.8,15.3,177.6,False,False
51.189,True,0.252,0.488,0.306,True,False,-134.6,16.9,177.7,False,False
51.217,True,0.252,0.481,0.311,True,False,-133.7,16.7,177.8,False,False
51.248,True,0.242,0.507,0.317,True,False,-132.9,16.8,177.9,False,False
51.281,True,0.223,0.495,0.322,True,False,-131.6,16.5,177.7,False,False
51.313,True,0.222,0.47,0.328,True,False,-132.7,16.5,177.7,False,False
51.361,True,0.222,0.477,0.333,True,False,-131.8,15.7,177.7,False,False
51.4,True,0.223,0.483,0.339,True,False,-132.7,16.3,177.6,False,False
51.429,True,0.234,0.491,0.344,True,False,-131.9,15.7,177.5,False,False
51.457,True,0.226,0.493,0.35,True,False,-132.8,17.0,177.7,False,False
51.498,True,0.232,0.471,0.356,True,False,-133.0,16.6,178.1,False,False
51.52,True,0.231,0.5,0.361,True,False,-131.5,16.2,178.0,False,False
51.557,True,0.234,0.55,0.367,True,False,-133.1,16.7,178.2,False,False
51.585,True,0.239,0.474,0.372,True,False,-133.9,16.4,178.4,False,False
51.621,True,0.239,0.568,0.378,True,False,-132.0,14.5,178.3,False,False
51.649,True,0.225,0.53,0.383,True,False,-132.6,17.2,178.4,False,False
51.689,True,0.235,0.51,0.389,True,False,-133.8,16.5,178.2,False,False
51.712,True,0.235,0.544,0.394,True,False,-134.4,17.3,178.2,False,False
51.767,True,0.226,0.496,0.4,True,True,-134.3,17.2,178.3,False,True
51.797,True,0.233,0.533,0.406,True,True,-134.2,16.8,178.0,False,True
51.836,True,0.233,0.518,0.411,True,True,-134.0,17.8,178.5,False,True
51.857,True,0.239,0.53,0.417,True,True,-134.5,16.8,178.4,False,True
51.889,True,0.249,0.547,0.422,True,True,-134.4,16.4,178.3,False,True
51.92,True,0.23,0.547,0.428,True,True,-134.0,17.2,178.0,False,True
51.953,True,0.227,0.547,0.433,True,True,-133.5,17.4,178.4,False,True
51.985,True,0.226,0.551,0.439,True,True,-134.4,17.3,178.3,False,True
52.017,True,0.222,0.531,0.444,True,True,-133.5,17.4,178.3,False,True
52.049,True,0.223,0.542,0.45,True,True,-133.4,17.7,178.1,False,True
52.081,True,0.221,0.542,0.456,True,True,-133.3,17.3,178.1,False,True
52.119,True,0.227,0.526,0.461,True,True,-132.4,17.6,178.5,False,True
52.168,True,0.221,0.535,0.467,True,True,-134.1,16.7,178.0,False,True
52.199,True,0.222,0.534,0.472,True,True,-133.6,18.7,178.3,False,True
52.229,True,0.227,0.546,0.478,True,True,-133.9,17.4,178.0,False,True
52.259,True,0.225,0.529,0.478,True,True,-135.1,19.0,178.2,False,True
52.291,True,0.223,0.526,0.478,True,True,-134.5,18.0,178.2,False,True
52.321,True,0.233,0.521,0.478,True,True,-136.3,18.0,177.9,False,True
52.359,True,0.23,0.515,0.478,True,True,-136.4,17.8,178.1,False,True
52.389,True,0.235,0.516,0.478,True,True,-135.9,17.5,178.0,False,True
52.419,True,0.234,0.555,0.483,True,True,-137.1,17.8,178.0,False,True
52.451,True,0.231,0.557,0.489,True,True,-135.0,16.4,177.9,False,True
52.48,True,0.231,0.536,0.494,True,True,-134.5,16.3,178.0,False,True
52.519,True,0.242,0.526,0.5,True,True,-135.0,15.5,178.0,False,True
52.569,True,0.229,0.552,0.506,True,True,-135.5,16.8,178.0,False,True
52.599,True,0.229,0.541,0.511,True,True,-134.8,16.8,177.9,False,True
52.629,True,0.237,0.54,0.517,True,True,-135.0,16.6,177.7,False,True
52.659,True,0.233,0.504,0.522,True,True,-134.1,17.2,178.0,False,True
52.689,True,0.242,0.542,0.528,True,True,-135.4,16.7,177.7,False,True
52.721,True,0.244,0.536,0.533,True,True,-136.1,17.1,178.0,False,True
52.759,True,0.253,0.536,0.539,True,True,-135.7,16.9,177.9,False,True
52.791,True,0.237,0.529,0.544,True,True,-135.2,17.7,178.0,False,True
52.819,True,0.23,0.514,0.55,True,True,-134.7,18.1,177.9,False,True
52.849,True,0.225,0.527,0.556,True,True,-135.6,19.0,178.0,False,True
52.881,True,0.234,0.52,0.561,True,True,-135.3,19.9,178.6,False,True
52.919,True,0.277,0.489,0.561,False,True,-136.3,18.6,178.3,False,True
52.969,True,0.274,0.467,0.561,False,False,-145.5,16.8,-4.8,False,True
52.999,True,0.278,0.478,0.561,False,False,-136.7,20.4,177.8,False,True
53.029,True,0.29,0.479,0.561,False,False,-145.8,22.9,177.0,False,True
53.059,True,0.3,0.467,0.561,False,False,-146.3,17.6,176.8,False,True
53.089,True,0.307,0.46,0.561,False,False,-144.5,12.7,-3.9,False,True
53.129,True,0.309,0.467,0.561,False,False,-144.3,11.8,-4.0,False,True
53.159,True,0.304,0.462,0.561,False,False,-145.5,13.5,-4.3,False,True
53.189,True,0.302,0.464,0.561,False,False,-145.2,12.7,-4.4,False,True
53.219,True,0.309,0.461,0.561,False,False,-144.7,13.7,-4.4,False,True
53.249,True,0.31,0.462,0.561,False,False,-145.1,12.3,-4.2,False,True
53.286,True,0.315,0.464,0.561,False,False,-145.8,10.3,-3.9,False,True
53.319,True,0.309,0.458,0.561,False,False,-144.3,9.9,-4.1,False,True
53.361,True,0.316,0.464,0.561,False,False,-147.5,10.3,-4.3,False,True
53.399,True,0.324,0.46,0.561,False,False,-146.5,10.6,-4.3,False,True
53.429,True,0.329,0.453,0.561,False,False,-146.8,11.1,-4.2,False,True
53.459,True,0.342,0.463,0.561,False,False,-147.6,10.5,-4.8,False,True
53.489,True,0.329,0.463,0.561,False,False,-149.2,10.8,-5.0,False,True
53.52,True,0.336,0.464,0.561,False,False,-149.3,10.4,-5.1,False,True
53.559,True,0.335,0.46,0.561,False,False,-149.7,11.0,-5.3,False,True
53.589,True,0.339,0.459,0.561,False,False,-151.2,10.7,-5.8,False,True
53.619,True,0.325,0.462,0.561,False,False,-151.8,11.2,-5.9,False,True
53.649,True,0.337,0.459,0.561,False,False,-153.2,11.1,-6.4,False,True
53.688,True,0.332,0.458,0.561,False,False,-153.7,11.6,-6.7,False,True
53.719,True,0.337,0.456,0.561,False,False,-155.4,11.9,-7.4,False,True
53.759,True,0.339,0.453,0.561,False,False,-155.3,11.4,-7.5,False,True
53.799,True,0.331,0.452,0.561,False,False,-157.2,10.8,-8.5,False,True
53.831,True,0.327,0.45,0.561,False,False,-157.9,10.2,-9.2,False,True
53.863,True,0.322,0.453,0.561,False,False,-157.6,10.2,-9.2,False,True
53.891,True,0.298,0.451,0.561,False,False,-158.9,9.7,-9.6,False,True
53.92,True,0.241,0.454,0.567,True,False,-159.6,9.9,-10.0,False,True
53.959,True,0.111,0.453,0.572,True,False,-162.1,9.9,-10.5,True,True
53.989,True,0.079,0.452,0.578,True,False,-162.3,9.8,-10.7,True,True
54.019,True,0.162,0.449,0.583,True,False,-164.3,10.0,-11.6,True,True
54.049,True,0.222,0.447,0.589,True,False,-164.6,9.6,-12.0,True,True
54.089,True,0.225,0.449,0.594,True,False,-164.2,10.0,-12.2,True,True
54.119,True,0.24,0.45,0.6,True,False,-166.2,8.6,-13.1,True,True
54.149,True,0.252,0.448,0.606,True,False,-166.5,8.3,-13.6,True,True
54.199,True,0.262,0.45,0.606,False,False,-167.8,8.1,-14.2,True,True
54.229,True,0.262,0.449,0.606,False,False,-168.1,7.9,-14.7,True,True
54.259,True,0.271,0.449,0.606,False,False,-168.3,8.4,-15.1,True,True
54.289,True,0.276,0.45,0.606,False,False,-169.1,8.4,-16.0,True,True
54.32,True,0.279,0.449,0.606,False,False,-168.5,8.8,-16.3,True,True
54.359,True,0.276,0.447,0.606,False,False,-169.5,8.1,-17.1,True,True
54.389,True,0.283,0.448,0.606,False,False,-171.4,8.6,-17.5,True,True
54.419,True,0.283,0.445,0.606,False,False,-173.9,7.1,-18.4,True,True
54.449,True,0.289,0.446,0.606,False,False,-173.2,6.5,-18.8,True,True
54.489,True,0.282,0.449,0.606,False,False,-174.8,6.1,-19.2,True,True
54.519,True,0.298,0.45,0.606,False,False,-176.6,5.5,-19.7,True,True
54.551,True,0.299,0.451,0.606,False,False,-178.6,3.8,-20.0,True,True
54.599,True,0.292,0.45,0.606,False,False,178.9,1.5,-20.4,True,True
54.631,True,0.291,0.449,0.606,False,False,176.1,1.5,-20.7,True,True
54.663,True,0.285,0.448,0.606,False,False,175.3,1.2,-20.7,True,True
54.696,True,0.29,0.45,0.606,False,False,174.7,0.6,-21.1,True,True
54.725,True,0.285,0.449,0.606,False,False,174.5,1.1,-21.2,True,True
54.759,True,0.282,0.449,0.606,False,False,172.7,-0.7,-21.6,True,True
54.789,True,0.285,0.449,0.606,False,False,172.7,-1.3,-21.9,True,True
54.823,True,0.277,0.45,0.606,False,False,172.1,-1.5,-22.1,True,True
54.857,True,0.275,0.449,0.606,False,False,171.7,-1.0,-22.1,True,True
54.886,True,0.276,0.448,0.606,False,False,171.0,-1.3,-22.2,True,True
54.919,True,0.266,0.448,0.606,False,False,170.3,-2.0,-22.1,True,True
54.949,True,0.269,0.448,0.606,False,False,168.9,-2.1,-22.0,True,True
54.999,True,0.274,0.448,0.606,False,False,168.2,-2.1,-21.9,True,True
55.029,True,0.266,0.446,0.606,False,False,167.5,-3.2,-21.7,True,True
55.059,True,0.276,0.446,0.606,False,False,167.5,-3.0,-21.9,True,True
55.089,True,0.278,0.446,0.606,False,False,166.1,-3.5,-21.7,True,True
55.129,True,0.297,0.446,0.606,False,False,167.4,-2.8,-21.7,True,True
55.159,True,0.289,0.448,0.606,False,False,164.5,-3.5,-21.9,True,True
55.189,True,0.287,0.448,0.606,False,False,163.4,-3.7,-21.9,True,True
55.219,True,0.285,0.446,0.606,False,False,163.9,-3.5,-21.6,True,True
55.249,True,0.284,0.452,0.606,False,False,162.3,-3.6,-21.8,True,True
55.28,True,0.274,0.45,0.606,False,False,161.9,-5.1,-21.2,True,True
55.319,True,0.275,0.448,0.606,False,False,160.9,-4.9,-21.1,True,True
55.349,True,0.281,0.445,0.606,False,False,161.0,-5.8,-20.9,True,True
55.399,True,0.279,0.451,0.606,False,False,159.6,-5.2,-20.9,True,True
55.431,True,0.285,0.447,0.6,False,False,158.7,-6.0,-20.4,True,True
55.459,True,0.261,0.451,0.6,False,False,158.7,-7.2,-20.1,True,True
55.489,True,0.26,0.447,0.6,False,False,159.1,-5.6,-19.7,True,True
55.522,True,0.243,0.445,0.606,True,False,159.6,-5.2,-18.9,True,True
55.559,True,0.257,0.448,0.6,False,False,159.3,-4.1,-18.2,True,True
55.591,True,0.252,0.449,0.6,True,False,159.1,-4.6,-17.8,True,True
55.619,True,0.264,0.449,0.594,False,False,159.3,-4.3,-17.4,True,True
55.649,True,0.251,0.452,0.594,True,False,160.0,-3.6,-16.3,True,True
55.689,True,0.255,0.449,0.594,True,False,163.1,-2.0,-15.6,True,True
55.719,True,0.244,0.446,0.594,True,False,164.8,-3.2,-14.2,True,True
55.749,True,0.26,0.448,0.589,False,False,167.5,-0.7,-13.5,True,True
55.799,True,0.256,0.445,0.589,True,False,170.4,-0.8,-12.8,True,True
55.835,True,0.262,0.447,0.583,False,False,171.2,0.6,-12.3,True,True
55.863,True,0.267,0.448,0.578,False,False,173.7,-0.2,-11.1,True,True
55.89,True,0.249,0.447,0.578,True,False,175.8,1.0,-10.8,True,True
55.929,True,0.241,0.449,0.578,True,False,179.1,2.1,-10.2,True,True
55.959,True,0.219,0.453,0.578,True,False,-177.2,2.6,-9.1,True,True
55.989,True,0.087,0.453,0.578,True,False,-178.1,2.5,-8.9,True,True
56.019,True,0.105,0.449,0.578,True,False,-171.7,2.9,-8.3,True,True
56.049,True,0.19,0.448,0.578,True,False,-168.7,4.4,-7.1,True,True
56.079,True,0.232,0.451,0.578,True,False,-165.2,4.3,-6.8,True,True
56.119,True,0.259,0.45,0.572,False,False,-163.8,5.1,-6.2,True,True
56.149,True,0.274,0.452,0.567,False,False,-163.1,5.0,-6.0,True,True
56.199,True,0.29,0.451,0.561,False,False,-162.0,4.8,-5.6,True,True
56.231,True,0.295,0.451,0.556,False,False,-161.1,4.6,-5.5,True,True
56.259,True,0.304,0.453,0.55,False,False,-160.5,4.1,-5.7,True,True
56.289,True,0.321,0.455,0.544,False,False,-160.3,5.8,-5.4,True,True
56.319,True,0.311,0.453,0.539,False,False,-161.3,6.0,-5.4,True,True
56.359,True,0.324,0.453,0.533,False,False,-161.5,7.0,-5.2,True,True
56.389,True,0.318,0.451,0.528,False,False,-161.6,7.0,-5.4,True,True
56.419,True,0.332,0.455,0.522,False,False,-161.9,7.0,-4.7,True,True
56.449,True,0.301,0.452,0.517,False,False,-163.1,6.0,-5.3,True,True
56.489,True,0.321,0.454,0.511,False,False,-163.3,8.0,-4.8,True,True
56.519,True,0.314,0.449,0.506,False,False,-163.1,7.5,-5.1,True,True
56.549,True,0.312,0.452,0.5,False,False,-161.1,6.7,-5.0,True,True
56.599,True,0.319,0.452,0.494,False,False,-163.7,6.7,-5.3,True,True
56.629,True,0.302,0.453,0.489,False,False,-162.4,6.2,-5.3,True,True
56.659,True,0.309,0.452,0.483,False,False,-162.3,6.1,-5.2,True,True
56.689,True,0.304,0.451,0.478,False,False,-162.9,5.9,-5.5,True,True
56.729,True,0.309,0.451,0.478,False,False,-163.5,5.6,-5.7,True,True
56.759,True,0.307,0.452,0.472,False,False,-162.8,5.6,-5.7,True,True
56.789,True,0.303,0.451,0.467,False,False,-162.4,5.1,-5.9,True,True
56.819,True,0.302,0.451,0.461,False,False,-162.1,5.9,-6.0,True,True
56.853,True,0.303,0.452,0.456,False,False,-161.8,5.8,-6.5,True,True
56.889,True,0.307,0.45,0.45,False,False,-161.0,7.2,-6.0,True,True
56.919,True,0.298,0.452,0.444,False,False,-161.0,6.9,-6.2,True,True
56.949,True,0.294,0.45,0.439,False,False,-159.2,6.7,-6.2,True,True
56.999,True,0.292,0.453,0.433,False,False,-160.0,7.4,-5.9,True,True
57.029,True,0.286,0.455,0.428,False,False,-158.8,8.4,-5.1,True,True
57.059,True,0.294,0.451,0.422,False,False,-158.3,7.6,-5.1,True,True
57.089,True,0.297,0.45,0.417,False,False,-158.7,8.3,-4.9,True,True
57.123,True,0.299,0.453,0.411,False,False,-157.3,7.5,-4.8,True,True
57.159,True,0.297,0.456,0.406,False,False,-157.2,7.7,-4.6,True,True
57.189,True,0.298,0.454,0.4,False,False,-156.3,7.8,-4.8,True,True
57.221,True,0.301,0.452,0.394,False,False,-155.7,8.3,-4.4,True,True
57.249,True,0.303,0.451,0.389,False,False,-155.9,7.6,-4.8,True,True
57.281,True,0.307,0.451,0.383,False,False,-156.4,8.0,-4.7,True,True
57.319,True,0.312,0.454,0.378,False,False,-155.1,7.8,-4.5,True,True
57.349,True,0.317,0.457,0.372,False,False,-154.3,7.7,-4.4,False,False
57.399,True,0.311,0.459,0.367,False,False,-154.9,7.9,-4.2,False,False
57.429,True,0.31,0.457,0.361,False,False,-155.2,7.3,-4.1,False,False
57.459,True,0.317,0.459,0.356,False,False,-155.4,7.8,-4.0,False,False
57.491,True,0.325,0.454,0.35,False,False,-155.6,7.9,-4.0,False,False
57.521,True,0.332,0.46,0.344,False,False,-155.9,7.9,-4.1,False,False
57.559,True,0.324,0.456,0.339,False,False,-155.7,7.6,-4.0,False,False
57.589,True,0.324,0.459,0.333,False,False,-156.1,7.1,-4.4,False,False
57.619,True,0.323,0.46,0.328,False,False,-155.9,7.2,-4.1,False,False
57.649,True,0.323,0.462,0.322,False,False,-156.1,7.2,-4.2,False,False
57.686,True,0.323,0.459,0.317,False,False,-155.6,7.1,-4.4,False,False
57.719,True,0.318,0.458,0.311,False,False,-155.8,6.6,-4.5,False,False
57.749,True,0.319,0.459,0.306,False,False,-155.5,6.6,-4.5,False,False
57.799,True,0.32,0.459,0.3,False,False,-155.7,7.1,-4.4,False,False
57.832,True,0.322,0.458,0.294,False,False,-155.7,7.2,-4.3,False,False
57.859,True,0.32,0.459,0.289,False,False,-155.7,7.3,-4.4,False,False
57.889,True,0.322,0.459,0.283,False,False,-155.2,7.0,-4.4,False,False
57.927,True,0.316,0.459,0.278,False,False,-155.3,6.9,-4.6,False,False
57.96,True,0.317,0.458,0.272,False,False,-155.5,7.2,-4.6,False,False
57.989,True,0.318,0.46,0.267,False,False,-155.1,7.1,-4.6,False,False
58.019,True,0.312,0.458,0.261,False,False,-154.9,6.9,-4.7,False,False
58.049,True,0.317,0.458,0.256,False,False,-155.1,7.0,-4.8,False,False
58.079,True,0.313,0.458,0.25,False,False,-154.9,7.4,-4.6,False,False
58.119,True,0.314,0.456,0.244,False,False,-155.1,7.5,-4.8,False,False
58.149,True,0.313,0.458,0.239,False,False,-155.0,7.4,-4.7,False,False
58.199,True,0.31,0.459,0.233,False,False,-154.6,7.4,-4.7,False,False
58.225,True,0.309,0.457,0.228,False,False,-154.5,7.5,-4.7,False,False
58.256,True,0.318,0.459,0.222,False,False,-154.4,7.7,-4.6,False,False
58.288,True,0.313,0.458,0.217,False,False,-155.1,8.1,-4.7,False,False
58.32,True,0.307,0.458,0.211,False,False,-155.1,7.5,-4.7,False,False
58.353,True,0.312,0.459,0.206,False,False,-155.0,8.5,-4.7,False,False
58.384,True,0.308,0.457,0.2,False,False,-155.3,8.2,-4.7,False,False
58.416,True,0.308,0.458,0.194,False,False,-154.8,8.4,-4.7,False,False
58.448,True,0.308,0.459,0.189,False,False,-155.0,8.8,-4.6,False,False
58.481,True,0.308,0.46,0.183,False,False,-154.8,8.3,-4.5,False,False
58.516,True,0.308,0.459,0.178,False,False,-154.8,8.8,-4.4,False,False
58.544,True,0.311,0.458,0.172,False,False,-155.0,8.5,-4.6,False,False
58.6,True,0.315,0.457,0.167,False,False,-154.8,8.9,-4.5,False,False
58.625,True,0.31,0.458,0.161,False,False,-155.2,8.7,-4.6,False,False
58.656,True,0.311,0.46,0.156,False,False,-155.3,8.4,-4.7,False,False
58.691,True,0.31,0.458,0.15,False,False,-155.1,8.0,-4.7,False,False
58.718,True,0.304,0.459,0.144,False,False,-155.0,8.2,-4.7,False,False
58.753,True,0.285,0.459,0.139,False,False,-155.6,8.9,-4.5,False,False
58.785,True,0.236,0.459,0.139,True,False,-156.2,8.4,-4.7,False,False
58.816,True,0.094,0.459,0.139,True,False,-155.3,7.6,-4.5,False,False
58.856,True,0.071,0.459,0.139,True,False,-155.0,6.7,-4.7,False,False
58.882,True,0.084,0.46,0.139,True,False,-155.5,7.1,-4.6,False,False
58.912,True,0.209,0.46,0.144,True,False,-157.6,8.4,-4.7,False,False
58.952,True,0.234,0.459,0.15,True,False,-157.1,8.5,-4.5,False,False
58.993,True,0.254,0.458,0.156,True,False,-156.7,8.1,-4.6,False,False
