timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
10.447,True,0.212,0.001,0.278,False,False,False
10.479,True,0.204,0.002,0.282,True,False,False
10.512,True,0.202,0.002,0.287,True,False,False
10.562,True,0.2,0.002,0.294,True,False,False
10.591,True,0.199,0.003,0.3,True,False,False
10.623,True,0.195,0.002,0.304,True,False,False
10.654,True,0.202,0.001,0.309,True,False,False
10.686,True,0.202,0.002,0.315,True,False,False
10.719,True,0.199,0.002,0.32,True,False,False
10.75,True,0.202,0.003,0.326,True,False,False
10.784,True,0.208,0.002,0.333,True,False,False
10.815,True,0.204,0.002,0.337,True,False,False
10.847,True,0.212,0.003,0.339,False,False,False
10.879,True,0.209,0.002,0.343,True,False,False
10.912,True,0.216,0.001,0.343,False,False,False
10.96,True,0.219,0.001,0.344,False,False,False
10.992,True,0.215,0.001,0.344,False,False,False
11.024,True,0.22,0.002,0.344,False,False,False
11.055,True,0.215,0.001,0.343,False,False,False
11.088,True,0.216,0.002,0.344,False,False,False
11.119,True,0.211,0.002,0.343,False,False,False
11.151,True,0.21,0.001,0.348,True,False,False
11.183,True,0.183,0.001,0.356,True,False,False
11.215,True,0.172,0.002,0.361,True,False,False
11.247,True,0.164,0.001,0.367,True,False,False
11.279,True,0.167,0.001,0.37,True,False,False
11.311,True,0.155,0.002,0.376,True,False,False
11.359,True,0.144,0.002,0.383,True,False,False
11.391,True,0.152,0.001,0.389,True,False,False
11.423,True,0.154,0.002,0.394,True,False,False
11.454,True,0.146,0.001,0.398,True,False,False
11.487,True,0.15,0.002,0.403,True,False,True
11.518,True,0.152,0.002,0.409,True,False,True
11.551,True,0.156,0.002,0.414,True,False,True
11.582,True,0.163,0.002,0.42,True,False,True
11.614,True,0.17,0.001,0.425,True,False,True
11.647,True,0.17,0.001,0.431,True,False,True
11.678,True,0.176,0.001,0.436,True,False,True
11.71,True,0.177,0.001,0.442,True,False,True
11.759,True,0.182,0.002,0.45,True,False,True
11.791,True,0.179,0.002,0.453,True,False,True
11.822,True,0.181,0.002,0.459,True,False,True
11.854,True,0.181,0.002,0.464,True,False,True
11.888,True,0.181,0.002,0.472,True,False,True
11.918,True,0.187,0.004,0.475,True,False,True
11.951,True,0.179,0.003,0.483,True,False,True
11.982,True,0.189,0.003,0.486,True,False,True
12.015,True,0.189,0.002,0.494,True,False,True
12.046,True,0.19,0.002,0.497,True,False,True
12.08,True,0.187,0.002,0.506,True,False,True
12.111,True,0.194,0.002,0.508,True,False,True
12.158,True,0.185,0.002,0.517,True,False,True
12.191,True,0.19,0.002,0.522,True,False,True
12.222,True,0.189,0.002,0.525,True,False,True
12.255,True,0.182,0.002,0.53,True,False,True
12.286,True,0.185,0.002,0.536,True,False,True
12.319,True,0.185,0.002,0.541,True,False,True
12.351,True,0.186,0.001,0.55,True,False,True
12.383,True,0.183,0.002,0.552,True,False,True
12.415,True,0.183,0.002,0.558,True,False,True
12.447,True,0.182,0.002,0.564,True,False,True
12.479,True,0.181,0.002,0.569,True,False,True
12.511,True,0.176,0.002,0.575,True,False,True
12.558,True,0.179,0.003,0.58,True,False,True
12.59,True,0.182,0.002,0.586,True,False,True
12.622,True,0.178,0.001,0.591,True,False,True
12.654,True,0.181,0.002,0.597,True,False,True
12.687,True,0.177,0.003,0.602,True,False,True
12.719,True,0.174,0.002,0.611,True,False,True
12.75,True,0.175,0.002,0.613,True,False,True
12.783,True,0.176,0.002,0.622,True,False,True
12.814,True,0.177,0.002,0.624,True,False,True
12.847,True,0.176,0.002,0.63,True,False,True
12.879,True,0.181,0.002,0.635,True,False,True
12.91,True,0.18,0.002,0.641,True,False,True
12.959,True,0.181,0.001,0.65,True,False,True
12.991,True,0.182,0.002,0.652,True,False,True
13.023,True,0.185,0.001,0.657,True,False,True
13.054,True,0.182,0.001,0.663,True,False,True
13.086,True,0.185,0.002,0.669,True,False,True
13.118,True,0.184,0.001,0.674,True,False,True
